Transaction ID,Date,Store ID,Store Name,Product ID,Product Name,Quantity Sold,Unit Price,Total Sales ($)
T859026,2024-05-15,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T980750,2024-09-22,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T350067,2024-12-29,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T148116,2024-10-31,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T654390,2024-09-19,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T166551,2024-04-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T601716,2024-01-10,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T152073,2024-04-05,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T972789,2024-01-28,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T178811,2024-03-24,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T228473,2024-08-16,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T109821,2024-02-07,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T934420,2024-05-09,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T819552,2024-01-09,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T562699,2024-05-21,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T971729,2024-10-08,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T482386,2024-08-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T795817,2024-09-15,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T465051,2024-12-23,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T522263,2024-10-08,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T618761,2024-04-11,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T723622,2024-08-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T697385,2024-11-15,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T621782,2024-12-06,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T987486,2024-03-20,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T460681,2024-03-08,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T754335,2024-01-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T114557,2024-10-24,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T729056,2024-03-08,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T864600,2024-08-15,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T708931,2024-03-11,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T696418,2024-11-26,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T335441,2024-12-16,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T686266,2024-12-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T434152,2024-09-27,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T366115,2024-06-16,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T521132,2024-12-23,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T560965,2024-01-23,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T322554,2024-07-06,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T836231,2024-02-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T668672,2024-04-21,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T589229,2024-08-17,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T417099,2024-12-17,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T178926,2024-03-20,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T317301,2024-06-02,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T798866,2024-01-31,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T103333,2024-06-25,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T540265,2024-11-18,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T710350,2024-05-23,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T123984,2024-09-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T880404,2024-12-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T431328,2024-03-15,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T664872,2024-03-07,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T623646,2024-06-06,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T177927,2024-11-11,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T868677,2024-07-12,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T994354,2024-09-18,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T109246,2024-10-30,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T156220,2024-09-10,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T915219,2024-08-13,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T693196,2024-05-06,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T897425,2024-04-26,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T646989,2024-08-14,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T464957,2024-03-04,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T567334,2024-04-02,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T304063,2024-07-28,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T811678,2024-08-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T985400,2024-08-21,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T695427,2024-08-23,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T803643,2024-02-27,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T868421,2024-12-02,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T561333,2024-04-15,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T912563,2024-07-13,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T286043,2024-07-19,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T648251,2024-08-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T842065,2024-11-19,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T602285,2024-11-27,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T136645,2024-12-26,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T321113,2024-10-08,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T565524,2024-05-31,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T818460,2024-12-17,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T505440,2024-03-21,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T719953,2024-09-16,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T122650,2024-12-13,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T254548,2024-02-01,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T784527,2024-11-24,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T917103,2024-06-06,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T444689,2024-07-11,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T962144,2024-09-15,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T146923,2024-12-02,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T157070,2024-04-10,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T266335,2024-08-08,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T709272,2024-01-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T636573,2024-11-13,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T786751,2024-05-11,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T437855,2024-01-14,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T128869,2024-04-27,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T314092,2024-12-09,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T329682,2024-06-24,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T380640,2024-05-09,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T780608,2024-05-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T675185,2024-02-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T626782,2024-04-28,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T178034,2024-02-10,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T891463,2024-04-21,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T980793,2024-05-25,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T462586,2024-03-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T981263,2024-04-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T668819,2024-02-28,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T633416,2024-10-11,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T818906,2024-01-16,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T153660,2024-07-16,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T457091,2024-10-07,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T777967,2024-05-25,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T269880,2024-11-02,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T637307,2024-07-17,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T613030,2024-04-03,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T531826,2024-08-04,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T765407,2024-07-23,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T642830,2024-02-07,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T176385,2024-06-11,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T263811,2024-06-01,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T828247,2024-08-10,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T578446,2024-06-11,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T768658,2024-10-30,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T756622,2024-10-08,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T592411,2024-04-02,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T339774,2024-10-10,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T215910,2024-11-03,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T811827,2024-12-18,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T205878,2024-08-25,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T705352,2024-09-27,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T430846,2024-09-04,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T551380,2024-04-01,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T931550,2024-01-22,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T749262,2024-06-08,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T530864,2024-04-18,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T288918,2024-02-26,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T339044,2024-10-02,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T789298,2024-02-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T976987,2024-09-01,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T613394,2024-03-14,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T112013,2024-10-19,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T902681,2024-10-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T390100,2024-05-07,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T708908,2024-03-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T222179,2024-03-14,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T981442,2024-11-08,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T742811,2024-02-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T730003,2024-11-20,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T383977,2024-05-17,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T914355,2024-09-17,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T325937,2024-12-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T112103,2024-02-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T617128,2024-05-06,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T268487,2024-05-30,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T158534,2024-06-12,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T766196,2024-03-08,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T214216,2024-12-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T577891,2024-07-23,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T400078,2024-09-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T579036,2024-01-16,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T119720,2024-06-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T936240,2024-10-25,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T621261,2024-12-09,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T212607,2024-07-23,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T537689,2024-03-07,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T654827,2024-06-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T135923,2024-03-16,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T123590,2024-05-01,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T343980,2024-12-17,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T299163,2024-06-30,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T505156,2024-10-15,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T761858,2024-02-21,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T541495,2024-06-17,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T116284,2024-05-03,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T824098,2024-01-13,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T509567,2024-12-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T642702,2024-05-01,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T909389,2024-11-26,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T469173,2024-01-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T304630,2024-07-05,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T551247,2024-06-28,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T144658,2024-02-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T818457,2024-06-20,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T280783,2024-05-15,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T146643,2024-02-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T354952,2024-08-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T274255,2024-02-10,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T354657,2024-07-05,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T672475,2024-08-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T422460,2024-07-11,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T163526,2024-11-28,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T257041,2024-07-28,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T578108,2024-10-27,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T753759,2024-08-21,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T549965,2024-09-10,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T256692,2024-05-04,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T869110,2024-04-13,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T223437,2024-03-14,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T584087,2024-05-08,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T759753,2024-04-10,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T858389,2024-07-06,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T156529,2024-11-19,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T287534,2024-09-09,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T854221,2024-03-26,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T776020,2024-12-16,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T796032,2024-04-30,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T927115,2024-08-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T120319,2024-11-19,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T907132,2024-12-26,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T846016,2024-09-28,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T243933,2024-04-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T276723,2024-05-24,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T564264,2024-10-25,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T555273,2024-07-13,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T993478,2024-08-29,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T551280,2024-03-24,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T615084,2024-06-08,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T447090,2024-10-03,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T839483,2024-06-08,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T152034,2024-08-27,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T901922,2024-10-20,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T915470,2024-09-15,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T752895,2024-04-03,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T702425,2024-09-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T394927,2024-10-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T795894,2024-04-04,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T685265,2024-01-30,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T396654,2024-09-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T264579,2024-11-22,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T788804,2024-01-04,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T817661,2024-01-07,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T595564,2024-03-31,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T311593,2024-09-08,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T801708,2024-12-05,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T556505,2024-04-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T112644,2024-04-21,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T672456,2024-06-28,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T626951,2024-09-12,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T779889,2024-07-04,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T417630,2024-11-16,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T214832,2024-04-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T368505,2024-10-06,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T559103,2024-11-11,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T622930,2024-05-18,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T899082,2024-08-08,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T376420,2024-11-01,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T703493,2024-03-17,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T167422,2024-03-06,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T304778,2024-06-07,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T950386,2024-04-05,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T157049,2024-10-02,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T762852,2024-03-09,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T560207,2024-08-30,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T522182,2024-08-09,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T380654,2024-09-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T128873,2024-10-18,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T590836,2024-05-12,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T351301,2024-05-22,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T925299,2024-09-24,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T775784,2024-04-11,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T516391,2024-07-01,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T406888,2024-01-08,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T152675,2024-12-03,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T341763,2024-10-02,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T566406,2024-12-15,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T492324,2024-09-26,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T693456,2024-07-30,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T717903,2024-11-01,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T657321,2024-06-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T532393,2024-09-16,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T940915,2024-09-20,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T106113,2024-11-18,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T922431,2024-04-10,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T174084,2024-03-03,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T105989,2024-09-30,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T371457,2024-08-07,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T174560,2024-04-24,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T306671,2024-01-20,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T633873,2024-12-29,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T859326,2024-09-11,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T697536,2024-12-28,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T600154,2024-05-31,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T910451,2024-12-09,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T139858,2024-07-15,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T495415,2024-11-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T824490,2024-08-05,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T687590,2024-04-24,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T931213,2024-11-26,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T558302,2024-01-20,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T601498,2024-09-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T737233,2024-03-11,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T767887,2024-04-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T554985,2024-09-08,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T349815,2024-11-03,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T497115,2024-05-17,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T358973,2024-10-14,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T842244,2024-03-06,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T573328,2024-05-13,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
